"";"shan";"aspt";"poly";"ovov";"rich";"typo";"RR"
"I3104450170707";2,60288145103258;6,33333333333333;0,31324409493224;0,242875723195795;28;35;"IRR T"
"I3104450280710";3,15772396069341;5,95454545454545;0,367256704620279;0,232622572585263;43;35;"IRR T"
"I3104450300712";3,27740946095587;6,03448275862069;0,338653531268768;0,216715639702466;47;35;"IRR T"
"I3104450310708";3,62012709181199;5,95652173913043;0,353460756183272;0,219314814964574;47;35;"IRR T"
"I3105500040910";3,54622201860115;4,55;0,397674717339743;0,244566736146245;55;37;"IRR T"
"I3105500191007";2,73738343374506;3;0,449722915329336;0,218185861299601;14;37;"IRR T"
"I3105500220709";3,01193606815499;5,05882352941176;0,470466485546908;0,308332853439857;49;37;"IRR T"
"I3105946010808";2,32863148082415;4,05;0,440250368841991;0,268579949499225;33;35;"IRR T"
"I3105946010812";1,85022057523734;4,375;0,390282006719993;0,275325678617685;32;35;"IRR T"
"I3105946080609";2,57301171314729;4,57894736842105;0,405779674663926;0,288489553622625;27;35;"IRR T"
"I3105946160707";1,98061381313756;4,26315789473684;0,455121291763674;0,249479583566285;28;35;"IRR T"
"I3105946230913";2,38238560365343;4,5;0,37959498006505;0,264510500058918;39;35;"IRR T"
"I3105946280710";3,23449195396383;4,47619047619048;0,385993718940451;0,261913371483593;32;35;"IRR T"
"I3112710010710";3,52725684429069;5,91666666666667;0,3676035120948;0,181376032606244;37;35;"IRR T"
"I3112710090812";4,11094326721806;5,82608695652174;0,325927823147845;0,171086376165092;48;35;"IRR T"
"I3112710120511";3,19749046233466;5,85714285714286;0,354184384879108;0,145376593907733;41;35;"IRR T"
"I3112710210709";2,8910341608223;5,7;0,374829198689885;0,236090218486056;37;35;"IRR T"
"I3112710210813";3,91507641317481;6,3448275862069;0,304094404121851;0,177372863637799;52;35;"IRR T"
"I3112710290807";4,01991073199357;5,57692307692308;0,309684649482788;0,181182411999451;43;35;"IRR T"
"I3114000020713";3,28018330826094;5,76666666666667;0,328825339921145;0,183083241193561;53;35;"IRR T"
"I3114000090709";3,38420146441057;5,26923076923077;0,316651613859037;0,151342975688879;52;35;"IRR T"
"I3114000120808";3,08715629132966;5,34615384615385;0,325584337065044;0,204560180040461;47;35;"IRR T"
"I3114000130710";3,73712483537999;5,53571428571429;0,332537228564294;0,175744094082581;55;35;"IRR T"
"I3114000170707";3,36175603865142;5,77777777777778;0,34817367124134;0,184604719706002;51;35;"IRR T"
"I3114000250712";3,56645801524598;5,6875;0,301355628637982;0,182696720142715;49;35;"IRR T"
"I3114000260711";3,78698841523019;5,53846153846154;0,331242066703692;0,170166197983585;55;35;"IRR T"
"I3115000040809";2,97057297677261;4,45;0,405415105080079;0,257158374076994;30;35;"IRR T"
"I3115000040913";3,16746508543615;5,10526315789474;0,381768356643982;0,187667751923411;49;35;"IRR T"
"I3115000080710";3,48294700545809;5;0,387213219404098;0,213058973655624;43;35;"IRR T"
"I3115000140812";2,91090914679866;5,52;0,381139938004865;0,235496453917554;49;35;"IRR T"
"I3115000190511";3,13221423389262;5,16;0,380446927202926;0,213206999826132;52;35;"IRR T"
"I3115000200807";3,44579172914218;4,4375;0,401043440379448;0,253531347994011;32;35;"IRR T"
"I3115860010710";3,45504610226081;4,45454545454545;0,383154707539327;0,199118661777035;35;35;"IRR T"
"I3115860090812";2,69799031518695;4,77777777777778;0,435936625790661;0,202372990615051;25;35;"IRR T"
"I3115860120511";3,04673524962885;5,17391304347826;0,43948190882688;0,193399481306345;40;35;"IRR T"
"I3115860161007";3,60062475242791;4,5;0,335518645303155;0,195614332426513;39;35;"IRR T"
"I3115860210709";2,64511919109776;4,45454545454545;0,44629941674868;0,170802023506894;23;35;"IRR T"
"I3115860290813";3,25893150303462;4,91304347826087;0,330783512713651;0,271772251673205;46;35;"IRR T"
"I3116720080609";3,92488000503033;5,55555555555556;0,303713223568994;0,159044461533207;45;35;"IRR T"
"I3116720120710";4,26344840754338;5,38709677419355;0,319239823274896;0,16639708613735;51;35;"IRR T"
"I3116720170707";2,33578406493254;4,75;0,299622606642631;0,139331596842284;31;35;"IRR T"
"I3116720190913";2,77313617693786;5,68965517241379;0,292934059527593;0,182149797760414;51;35;"IRR T"
"I3116720240712";3,17599792523492;5,21428571428571;0,355212095405447;0,190916525408873;44;35;"IRR T"
"I3116720290708";3,92880360001754;5,38709677419355;0,341960650395901;0,16158805113581;57;35;"IRR T"
"I3117310030506";2,78593950254197;5,78571428571429;0,374791990451713;0,122028892626787;46;35;"IRR T"
"I3117310090505";2,94993360553553;5,82758620689655;0,335608469970953;0,136892833088631;50;35;"IRR T"
"I3117310110507";2,70155569261484;6,03846153846154;0,344567812150258;0,113754983543273;50;35;"IRR T"
"I3117310120906";2,83311310956516;6,03030303030303;0,332817025716688;0,157134606951053;49;35;"IRR T"
"I3117310130905";3,34519299058885;5,78571428571429;0,350825282413446;0,13668432231684;42;35;"IRR T"
"I3117310130907";3,28291379420837;5,63333333333333;0,333323276650722;0,144124662904558;54;35;"IRR T"
"I3122008160713";2,39052700594384;4,5;0,412391061918653;0,248710867062176;33;36;"IRR T"
"I3122008190712";2,76350520366161;4,29411764705882;0,431679526826681;0,261254701144326;33;36;"IRR T"
"I3122008200809";3,16380786149476;4,9;0,463029701921841;0,327363001973005;29;36;"IRR T"
"I3122008230811";2,38493090298902;4,33333333333333;0,437023202304427;0,297296464044128;30;36;"IRR T"
"I3122008240707";3,14705989499698;4,52380952380952;0,470887311456543;0,27024065492529;44;36;"IRR T"
"I3122008310708";3,57792692948308;4,72222222222222;0,460992611285358;0,292828439456782;28;36;"IRR T"
"I3122008310810";2,64250724777641;4,94444444444444;0,463784437690126;0,285478021536009;34;36;"IRR T"
"I3128190020605";4,07563019095135;6,88571428571429;0,243992185774581;0,044847596519634;64;18;"LIRR T"
"I3128190020807";3,67761558941989;6,64705882352941;0,228854175432787;0,0529662473092468;58;18;"LIRR T"
"I3128190070606";3,85678898952917;6,90625;0,251655139831099;0,0289437657833585;61;18;"LIRR T"
"I3128190131207";3,40467184297175;7,1;0,173667395235217;0,0128380660914393;48;18;"LIRR T"
"I3128190221105";4,3479735955295;7;0,22045614189793;0,0416214268576591;70;18;"LIRR T"
"I3128190291106";4,33879622564885;7,08823529411765;0,170916514325666;0,0217835940759212;58;18;"LIRR T"
"I3128270020605";3,45575348871348;6,93548387096774;0,234877521257863;0,0312508149894882;50;17;"LIRR T"
"I3128270140208";2,73540625267682;6,85;0,202785537752837;0,0293313925930202;48;17;"IRR T"
"I3128270140607";4,17621932414828;7,09375;0,201489488423107;0,0394786585850127;51;17;"LIRR T"
"I3128270150409";4,0022133050902;7,56;0,221573184804265;0,0208151272418079;47;17;"LIRR T"
"I3128270170413";3,65585261998005;7,60714285714286;0,232922963056862;0,0541696487096866;61;17;"LIRR T"
"I3128270200606";3,33262379817946;6,78125;0,236992547214144;0,0292776135485644;57;17;"LIRR T"
"I3128270200710";2,26041779576878;7,30434782608696;0,230976045271267;0,0734753419104653;44;17;"IRR T"
"I3128270200904";3,7001981414881;7,07407407407407;0,23828042779118;0,0288675903311296;47;17;"LIRR T"
"I3128270221105";3,99831198649426;6,91891891891892;0,185753157379944;0,0270516700094233;71;17;"LIRR T"
"I3128270241006";4,68774432867232;7,14705882352941;0,216722171302604;0,0413274611139672;73;17;"LIRR T"
"I3128270250811";3,62488939407682;6,69230769230769;0,257578881354883;0,0947169304378283;67;17;"IRR T"
"I3128270300512";3,30207738728239;7,22222222222222;0,259864809981195;0,029119310448609;48;17;"LIRR T"
"I3128935040510";2,08267844101964;6,18518518518519;0,296058148104494;0,166762130762668;47;35;"IRR T"
"I3128935041007";2,90146482699656;5,45454545454545;0,324569879147877;0,202650386379793;35;35;"IRR T"
"I3128935050511";3,26331827973639;6,21739130434783;0,304914288272695;0,111923920159058;46;35;"LIRR T"
"I3128935210812";2,23570771396047;6,1875;0,289271299766074;0,141720676259379;63;35;"IRR T"
"I3128935220409";2,87074412339516;6,73076923076923;0,241894098950065;0,123976861008817;47;35;"IRR T"
"I3129020010807";3,90406613558471;5,65625;0,287172817951679;0,130576449739652;62;32;"IRR T"
"I3129020040706";3,06857993622106;5,57692307692308;0,320768074826362;0,17196432883292;46;32;"IRR T"
"I3129020061107";4,47051631431414;6,34210526315789;0,227547869969557;0,121766232360057;63;32;"IRR T"
"I3129020140605";3,18146540273762;5,96551724137931;0,321941840358872;0,140749645290109;56;32;"LIRR T"
"I3129020160811";4,06248768174932;5,71052631578947;0,284584319145515;0,129739632660819;66;32;"IRR T"
"I3129020181006";3,84130724046042;5,94594594594595;0,256844045246157;0,112167830580829;64;32;"LIRR T"
"I3129020210812";4,09801340777716;5,6551724137931;0,310997789643436;0,166677038364506;67;32;"IRR T"
"I3129020220910";3,9314252132881;6,07894736842105;0,270985035957919;0,137761613663665;75;32;"IRR T"
"I3129020230813";4,05135970534064;5,63333333333333;0,26463865641069;0,149852415931042;61;32;"IRR T"
"I3129020280905";3,83880223727171;6,08571428571429;0,258564929121658;0,109426975022304;58;32;"IRR T"
"I3129020290909";4,47404264133168;6,32352941176471;0,266744543359233;0,135829632566828;66;32;"IRR T"
"I3130000010807";3,98605070022531;6,02777777777778;0,303409695440663;0,154582396835338;60;32;"IRR T"
"I3130000061107";3,83753451002741;6,06451612903226;0,295438981475909;0,15425725283009;62;32;"IRR T"
"I3130000181006";4,29229236360988;6,21621621621622;0,303006426852758;0,148484561024625;68;32;"IRR T"
"I3130000200905";3,95025474779018;5,51851851851852;0,280823026927906;0,209791388011132;50;32;"IRR T"
"I3130000270605";3,79936109498496;6,07407407407407;0,373445902399832;0,141470182734914;68;32;"IRR T"
"I3130000280606";3,55693407009203;5,88;0,369786157467674;0,171835652865052;49;32;"IRR T"
"I3130490120810";2,97026945964369;5,67567567567568;0,37066481924883;0,18892318311812;62;32;"IRR T"
"I3130490160709";2,8026574565568;6,03571428571429;0,352402580444509;0,207697832956569;50;32;"IRR T"
"I3130490180811";2,87282143045604;5,78125;0,359357598970688;0,17425407773686;60;32;"IRR T"
"I3130490230812";3,35413959482417;5,84375;0,335730119231599;0,184026619771501;60;32;"IRR T"
"I3130490250907";2,83466984026501;5,96428571428571;0,319359360767041;0,203023933474483;65;32;"IRR T"
"I3133937030610";1,67203624152611;4,6875;0,505697946896706;0,370055730912969;26;35;"IRR T"
"I3133937110811";2,5478956397551;4,52941176470588;0,479071253654606;0,346200145708828;34;35;"IRR T"
"I3133937181007";1,98239392573719;3,5;0,500791013094349;0,418074304419747;19;35;"IRR T"
"I3133937280813";3,20744379761053;5,04545454545455;0,458596286105223;0,265404472573675;34;35;"IRR T"
"I3133937290409";2,80793542303753;5,05882352941176;0,502292218602793;0,196441373278069;30;35;"IRR T"
"I3133937290512";2,94226773872832;5,18181818181818;0,484610118703332;0,334461628290741;32;35;"IRR T"
"I3134730030610";2,71855171693751;5,71428571428571;0,352207577691358;0,220100636380877;32;36;"IRR T"
"I3134730240609";2,45496392299168;5,36363636363636;0,287760703280962;0,224983435514191;31;36;"IRR T"
"I3134730250711";2,67132553473623;5,56;0,355970294772191;0,206559090400044;35;36;"IRR T"
"I3134730280807";2,87058458662078;5,74193548387097;0,351111892276758;0,222320457850568;47;36;"IRR T"
"I3134730280813";3,25655615416838;5,77777777777778;0,356027524189797;0,225975535001447;43;36;"IRR T"
"I3134730290512";2,97972150776202;5,83333333333333;0,353326289323001;0,217590045276742;39;36;"IRR T"
"I3138390120907";1,63100401700847;4,17647058823529;0,508322425616277;0,367935335146671;30;34;"IRR T"
"I3138390180510";0,295241727358724;4,08333333333333;0,526308034876382;0,306807764642154;16;34;"IRR T"
"I3138390240812";2,3357764914214;4,47058823529412;0,435885881454316;0,198009664726522;27;34;"IRR T"
"I3138390270711";2,35352946939056;4,90476190476191;0,426995312743556;0,197156455786161;32;34;"IRR T"
"I3140400120607";3,3808271906088;4,8695652173913;0,450968291614045;0,214268956026731;55;36;"IRR T"
"I3140400150710";1,69361883842477;5,45;0,473294577493839;0,254660763723788;39;36;"IRR T"
"I3140400170811";2,81702567903285;4,47058823529412;0,405261412673952;0,186696790708372;42;36;"IRR T"
"I3140400250713";3,13462381824107;5,22222222222222;0,402884535006882;0,193740286499003;55;36;"IRR T"
"I3140400260808";3,19941823397181;5,31578947368421;0,500778075994397;0,19980359122247;46;36;"IRR T"
"I3140400280812";4,13372556451232;5,5;0,358537885558471;0,166453359791999;56;36;"IRR T"
"I3140400290709";3,20922798597411;5,04347826086957;0,454125547111463;0,212207657018684;46;36;"IRR T"
"I3142520050907";1,86125429752212;5,5;0,359789236321145;0,304630363054084;39;32;"IRR T"
"I3142520160709";2,68214642629188;4,13333333333333;0,492973966355748;0,365992873113639;27;32;"IRR T"
"I3142520180811";2,37303032085704;5,05263157894737;0,416469724305399;0,291988307900456;39;32;"IRR T"
"I3142520240712";2,38889121895074;5;0,425878587743042;0,316323382347439;44;32;"IRR T"
"I3142520270710";2,06447047965096;5,17647058823529;0,466607564717056;0,299511848967912;29;32;"IRR T"
"I3143225040510";2,52102052376469;6,125;0,343831300830417;0,204258230243526;32;35;"IRR T"
"I3143225041007";4,1323640679894;6,54166666666667;0,288273445402347;0,156296040033017;60;35;"LIRR T"
"I3143225050511";2,95859722702386;6,38461538461539;0,356544907854325;0,142727530981112;40;35;"IRR T"
"I3143225080812";1,8560510550174;6,18181818181818;0,398730175766676;0,229542984208663;37;35;"IRR T"
"I3143225150409";3,01827480599558;6,05882352941176;0,290848074117588;0,113491051425411;28;35;"IRR T"
"I3143225250413";3,05278151238551;6,4;0,35068739392645;0,155539750514704;34;35;"IRR T"
"I3144475020811";3,05929290291623;5,38888888888889;0,374414713448683;0,153941953954448;39;32;"IRR T"
"I3144475060710";3,09510628839734;6;0,366972063732939;0,127247145314666;24;32;"IRR T"
"I3144475080709";3,01676994295082;5,07142857142857;0,373919898841181;0,111816000357351;25;32;"IRR T"
"I3144475161007";2,24235723371859;4,625;0,348100851833932;0,221256568739819;22;32;"IRR T"
"I3144475260712";3,12496940494502;5,78571428571429;0,374481055744869;0,177878539669557;24;32;"IRR T"
"I3144945020811";2,11378161628147;5,05882352941176;0,406539863974795;0,309410669783187;30;36;"IRR T"
"I3144945050907";2,89915433173256;5,41666666666667;0,383292728874828;0,278329631942917;32;36;"IRR T"
"I3144945080709";1,23379531026454;5,35714285714286;0,411565054832085;0,233740896725344;25;36;"IRR T"
"I3144945120810";2,68178353353564;5,80952380952381;0,372269141804622;0,271155834319903;31;36;"IRR T"
"I3144945260712";1,38571515859424;5,47619047619048;0,413938327885758;0,331033099293968;29;36;"IRR T"
"I3145290060809";3,61509088520326;6,44;0,280929332674355;0,126776243536422;45;36;"IRR T"
"I3145290260710";3,43467842752207;6,5;0,277127673794055;0,141342832529171;50;36;"IRR T"
"I3145290260911";4,14179259410587;6,03703703703704;0,274922718008705;0,125336249489894;55;36;"IRR T"
"I3145290280708";3,72197572336029;6,08695652173913;0,30797191826255;0,173729879185566;46;36;"IRR T"
"I3145290300807";3,05358762056792;6,12;0,299232407418487;0,175075666359998;44;36;"IRR T"
"I3145985010808";3,62205881360638;5,90322580645161;0,334291706285759;0,166869043476673;61;32;"IRR T"
"I3145985081009";3,82496870464855;6,60714285714286;0,322915432867072;0,176142298346499;59;32;"LIRR T"
"I3145985130710";3,84839143770544;6,17241379310345;0,301569837380052;0,169662975034986;56;32;"IRR T"
"I3145985170707";3,28526279281682;5,21052631578947;0,370591834887527;0,150047466530166;39;32;"IRR T"
"I3148220010808";2,72998027566407;5,3;0,305206642981864;0,125533321552762;38;35;"IRR T"
"I3148220080809";2,49601758264803;5,47826086956522;0,304816564376039;0,141303198093743;36;35;"IRR T"
"I3148220150710";2,16312556856049;5,44444444444444;0,285590752865245;0,136880399065791;32;35;"IRR T"
"I3148220160707";2,64583318902989;5,16666666666667;0,485869877467283;0,103804204704686;22;35;"IRR T"
"I3149081040910";4,27988806980534;6,11538461538461;0,309628121350411;0,192386059223813;64;37;"IRR T"
"I3149081191007";1,80758076894222;5,61111111111111;0,345096468110473;0,235599051709311;32;37;"IRR T"
"I3149353010808";3,63823943237578;5,25;0,32361924732649;0,135098392103478;49;35;"IRR T"
"I3149353080509";3,5691371506174;5,33333333333333;0,326617469695691;0,133912048700831;57;35;"IRR T"
"I3149353130710";2,88447668229144;5,85714285714286;0,314809987622588;0,189096664108022;54;35;"IRR T"
"I3149353160707";3,37162884475387;5,4;0,395025803087854;0,152100927166434;30;35;"IRR T"
"I3149353250712";3,55549972241183;5,57894736842105;0,362014059446734;0,136012548677084;39;35;"IRR T"
"I3149630040910";4,4280893700292;5,88095238095238;0,279935039680011;0,22844411617812;82;37;"IRR T"
"I3149630191007";3,00752687367556;5,57142857142857;0,426368597541269;0,14631954957676;28;37;"IRR T"
"I3149900010809";2,65497408976596;6,13636363636364;0,36480684160854;0,212504066753491;46;35;"IRR T"
"I3149900080509";1,82427311023951;5,66666666666667;0,32536609637771;0,217566639991969;48;35;"IRR T"
"I3149900100913";3,23136874031678;5,96428571428571;0,293786769104405;0,18482289081628;66;35;"IRR T"
"I3149900130710";3,19530789468449;6,08333333333333;0,338910016185334;0,202573484048922;50;35;"IRR T"
"I3149900160707";2,24402303744259;5,41666666666667;0,321379668790721;0,207222740465697;35;35;"IRR T"
"I3153950040809";2,09854430654255;5,05882352941176;0,436722421481495;0,277127608276334;29;36;"IRR T"
"I3153950080710";3,28364033214579;5,42857142857143;0,354544971158775;0,19932463358967;20;36;"IRR T"
"I3153950110811";2,33508533676943;5,7;0,38835241433105;0,215912549986484;32;36;"IRR T"
"I3153950230812";2,54482528954093;4,8;0,366415207473587;0,238190721757136;27;36;"IRR T"
"I3153950310807";3,01928604045541;5;0,365495115691378;0,216807141049174;43;36;"IRR T"
"I3156150160708";2,89593556143265;5,84;0,276957285875729;0,0977479644921299;50;39;"IRR T"
"I3156295160708";3,29037641494464;5,25806451612903;0,287834061417639;0,13808949093541;47;39;"IRR T"
"I3156308070807";3,98814257795052;5,80645161290323;0,265271252349644;0,110577847510713;62;39;"LIRR T"
"I3156308130906";2,873930548199;5,90625;0,224297921550696;0,0440071868888353;57;39;"LIRR T"
"I3156308250505";2,76729474190452;5,60714285714286;0,299045143684548;0,0827656319019812;51;39;"LIRR T"
